architecture,lane,arm,repeat,width,bytes,in_place,callbacks,ranks,algo,proto,#channels,#warps,kernelVariant
gh200,diagnostic,Tree_Simple,0,2,1769472,False,22,2,TREE,SIMPLE,8,20,
gh200,diagnostic,Tree_Simple,0,2,1802240,False,22,2,TREE,SIMPLE,8,20,
gh200,diagnostic,Tree_Simple,0,2,1835008,False,22,2,TREE,SIMPLE,8,20,
gh200,diagnostic,Tree_Simple,0,2,1867776,False,22,2,TREE,SIMPLE,8,20,
gh200,diagnostic,Tree_Simple,0,2,1900544,False,22,2,TREE,SIMPLE,8,20,
gh200,diagnostic,Tree_Simple,0,2,1933312,False,22,2,TREE,SIMPLE,8,20,
gh200,diagnostic,Tree_Simple,0,2,1966080,False,22,2,TREE,SIMPLE,8,20,
gh200,diagnostic,Tree_Simple,0,2,1998848,False,22,2,TREE,SIMPLE,8,20,
gh200,diagnostic,Tree_Simple,0,2,2031616,False,22,2,TREE,SIMPLE,8,20,
gh200,diagnostic,Tree_Simple,0,2,2064384,False,22,2,TREE,SIMPLE,8,20,
gh200,diagnostic,Tree_Simple,0,2,2097152,False,22,2,TREE,SIMPLE,8,20,
gh200,diagnostic,Tree_Simple,0,2,2129920,False,22,2,TREE,SIMPLE,8,20,
gh200,diagnostic,Tree_Simple,0,2,2162688,False,22,2,TREE,SIMPLE,8,20,
gh200,diagnostic,Tree_Simple,0,2,2195456,False,22,2,TREE,SIMPLE,8,20,
gh200,diagnostic,Tree_Simple,0,2,2228224,False,22,2,TREE,SIMPLE,8,20,
gh200,diagnostic,Tree_Simple,0,2,2260992,False,22,2,TREE,SIMPLE,8,20,
gh200,diagnostic,Tree_Simple,0,2,2293760,False,22,2,TREE,SIMPLE,8,20,
gh200,diagnostic,Tree_Simple,0,2,2326528,False,22,2,TREE,SIMPLE,8,20,
gh200,diagnostic,Tree_Simple,0,2,2359296,False,22,2,TREE,SIMPLE,8,20,
gh200,diagnostic,Tree_Simple,0,2,2392064,False,22,2,TREE,SIMPLE,8,20,
gh200,diagnostic,Tree_Simple,0,2,2424832,False,22,2,TREE,SIMPLE,8,20,
gh200,diagnostic,Tree_Simple,0,2,2457600,False,22,2,TREE,SIMPLE,8,20,
gh200,diagnostic,Tree_Simple,0,2,2490368,False,22,2,TREE,SIMPLE,8,20,
gh200,diagnostic,Tree_Simple,0,2,2523136,False,22,2,TREE,SIMPLE,8,20,
gh200,diagnostic,Tree_Simple,0,2,2555904,False,22,2,TREE,SIMPLE,8,20,
gh200,diagnostic,Tree_Simple,0,2,2588672,False,22,2,TREE,SIMPLE,8,20,
gh200,diagnostic,Tree_Simple,0,2,2621440,False,22,2,TREE,SIMPLE,8,20,
gh200,diagnostic,auto_graph,0,2,524288,False,22,2,RING,LL,8,16,
gh200,diagnostic,auto_graph,0,2,557056,False,22,2,RING,LL,8,16,
gh200,diagnostic,auto_graph,0,2,589824,False,22,2,RING,LL,8,16,
gh200,diagnostic,auto_graph,0,2,622592,False,22,2,RING,LL,8,16,
gh200,diagnostic,auto_graph,0,2,655360,False,22,2,RING,LL,8,16,
gh200,diagnostic,auto_graph,0,2,688128,False,22,2,RING,LL,8,16,
gh200,diagnostic,auto_graph,0,2,720896,False,22,2,RING,LL,8,16,
gh200,diagnostic,auto_graph,0,2,753664,False,22,2,RING,LL,8,16,
gh200,diagnostic,auto_graph,0,2,786432,False,22,2,RING,LL,8,16,
gh200,diagnostic,auto_graph,0,2,819200,False,22,2,RING,LL,8,16,
gh200,diagnostic,auto_graph,0,2,851968,False,22,2,RING,LL,8,16,
gh200,diagnostic,auto_graph,0,2,884736,False,22,2,RING,LL,8,16,
gh200,diagnostic,auto_graph,0,2,917504,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,950272,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,983040,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1015808,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1048576,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1081344,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1114112,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1146880,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1179648,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1212416,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1245184,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1277952,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1310720,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1343488,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1376256,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1409024,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1441792,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1474560,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1507328,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1540096,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1572864,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1605632,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1638400,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1671168,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1703936,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1736704,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1769472,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1802240,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1835008,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1867776,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1900544,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1933312,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1966080,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,1998848,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,2031616,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,2064384,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,2097152,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,2129920,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,2162688,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,2195456,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,2228224,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,2260992,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,2293760,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,2326528,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,2359296,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,2392064,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,2424832,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,2457600,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,2490368,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,2523136,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,2555904,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,2588672,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,auto_graph,0,2,2621440,False,22,2,RING,SIMPLE,8,17,
gh200,diagnostic,Ring_LL,0,4,524288,False,44,4,RING,LL,22,16,
gh200,diagnostic,Ring_LL,0,4,557056,False,44,4,RING,LL,23,16,
gh200,diagnostic,Ring_LL,0,4,589824,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,622592,False,44,4,RING,LL,22,16,
gh200,diagnostic,Ring_LL,0,4,655360,False,44,4,RING,LL,23,16,
gh200,diagnostic,Ring_LL,0,4,688128,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,720896,False,44,4,RING,LL,22,16,
gh200,diagnostic,Ring_LL,0,4,753664,False,44,4,RING,LL,23,16,
gh200,diagnostic,Ring_LL,0,4,786432,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,819200,False,44,4,RING,LL,23,16,
gh200,diagnostic,Ring_LL,0,4,851968,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,884736,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,917504,False,44,4,RING,LL,23,16,
gh200,diagnostic,Ring_LL,0,4,950272,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,983040,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,1015808,False,44,4,RING,LL,23,16,
gh200,diagnostic,Ring_LL,0,4,1048576,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,1081344,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,1114112,False,44,4,RING,LL,23,16,
gh200,diagnostic,Ring_LL,0,4,1146880,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,1179648,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,1212416,False,44,4,RING,LL,23,16,
gh200,diagnostic,Ring_LL,0,4,1245184,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,1277952,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,1310720,False,44,4,RING,LL,23,16,
gh200,diagnostic,Ring_LL,0,4,1343488,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,1376256,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,1409024,False,44,4,RING,LL,23,16,
gh200,diagnostic,Ring_LL,0,4,1441792,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,1474560,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,1507328,False,44,4,RING,LL,23,16,
gh200,diagnostic,Ring_LL,0,4,1540096,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,1572864,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,1605632,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,1638400,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,1671168,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,1703936,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,1736704,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,1769472,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,1802240,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,1835008,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,1867776,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,1900544,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,1933312,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,1966080,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,1998848,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,2031616,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,2064384,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,2097152,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,2129920,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,2162688,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,2195456,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,2228224,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,2260992,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,2293760,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,2326528,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,2359296,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,2392064,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,2424832,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,2457600,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,2490368,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,2523136,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,2555904,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,2588672,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL,0,4,2621440,False,44,4,RING,LL,24,16,
gh200,diagnostic,Ring_LL128,0,4,524288,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128,0,4,557056,False,44,4,RING,LL128,17,20,
gh200,diagnostic,Ring_LL128,0,4,589824,False,44,4,RING,LL128,18,20,
gh200,diagnostic,Ring_LL128,0,4,622592,False,44,4,RING,LL128,19,20,
gh200,diagnostic,Ring_LL128,0,4,655360,False,44,4,RING,LL128,20,20,
gh200,diagnostic,Ring_LL128,0,4,688128,False,44,4,RING,LL128,21,20,
gh200,diagnostic,Ring_LL128,0,4,720896,False,44,4,RING,LL128,22,20,
gh200,diagnostic,Ring_LL128,0,4,753664,False,44,4,RING,LL128,23,20,
gh200,diagnostic,Ring_LL128,0,4,786432,False,44,4,RING,LL128,24,20,
gh200,diagnostic,Ring_LL128,0,4,819200,False,44,4,RING,LL128,17,20,
gh200,diagnostic,Ring_LL128,0,4,851968,False,44,4,RING,LL128,18,20,
gh200,diagnostic,Ring_LL128,0,4,884736,False,44,4,RING,LL128,18,20,
gh200,diagnostic,Ring_LL128,0,4,917504,False,44,4,RING,LL128,19,20,
gh200,diagnostic,Ring_LL128,0,4,950272,False,44,4,RING,LL128,20,20,
gh200,diagnostic,Ring_LL128,0,4,983040,False,44,4,RING,LL128,20,20,
gh200,diagnostic,Ring_LL128,0,4,1015808,False,44,4,RING,LL128,21,20,
gh200,diagnostic,Ring_LL128,0,4,1048576,False,44,4,RING,LL128,22,20,
gh200,diagnostic,Ring_LL128,0,4,1081344,False,44,4,RING,LL128,22,20,
gh200,diagnostic,Ring_LL128,0,4,1114112,False,44,4,RING,LL128,23,20,
gh200,diagnostic,Ring_LL128,0,4,1146880,False,44,4,RING,LL128,24,20,
gh200,diagnostic,Ring_LL128,0,4,1179648,False,44,4,RING,LL128,24,20,
gh200,diagnostic,Ring_LL128,0,4,1212416,False,44,4,RING,LL128,19,20,
gh200,diagnostic,Ring_LL128,0,4,1245184,False,44,4,RING,LL128,19,20,
gh200,diagnostic,Ring_LL128,0,4,1277952,False,44,4,RING,LL128,20,20,
gh200,diagnostic,Ring_LL128,0,4,1310720,False,44,4,RING,LL128,20,20,
gh200,diagnostic,Ring_LL128,0,4,1343488,False,44,4,RING,LL128,21,20,
gh200,diagnostic,Ring_LL128,0,4,1376256,False,44,4,RING,LL128,21,20,
gh200,diagnostic,Ring_LL128,0,4,1409024,False,44,4,RING,LL128,22,20,
gh200,diagnostic,Ring_LL128,0,4,1441792,False,44,4,RING,LL128,22,20,
gh200,diagnostic,Ring_LL128,0,4,1474560,False,44,4,RING,LL128,23,20,
gh200,diagnostic,Ring_LL128,0,4,1507328,False,44,4,RING,LL128,23,20,
gh200,diagnostic,Ring_LL128,0,4,1540096,False,44,4,RING,LL128,24,20,
gh200,diagnostic,Ring_LL128,0,4,1572864,False,44,4,RING,LL128,24,20,
gh200,diagnostic,Ring_LL128,0,4,1605632,False,44,4,RING,LL128,20,20,
gh200,diagnostic,Ring_LL128,0,4,1638400,False,44,4,RING,LL128,20,20,
gh200,diagnostic,Ring_LL128,0,4,1671168,False,44,4,RING,LL128,21,20,
gh200,diagnostic,Ring_LL128,0,4,1703936,False,44,4,RING,LL128,21,20,
gh200,diagnostic,Ring_LL128,0,4,1736704,False,44,4,RING,LL128,22,20,
gh200,diagnostic,Ring_LL128,0,4,1769472,False,44,4,RING,LL128,22,20,
gh200,diagnostic,Ring_LL128,0,4,1802240,False,44,4,RING,LL128,22,20,
gh200,diagnostic,Ring_LL128,0,4,1835008,False,44,4,RING,LL128,23,20,
gh200,diagnostic,Ring_LL128,0,4,1867776,False,44,4,RING,LL128,23,20,
gh200,diagnostic,Ring_LL128,0,4,1900544,False,44,4,RING,LL128,24,20,
gh200,diagnostic,Ring_LL128,0,4,1933312,False,44,4,RING,LL128,24,20,
gh200,diagnostic,Ring_LL128,0,4,1966080,False,44,4,RING,LL128,24,20,
gh200,diagnostic,Ring_LL128,0,4,1998848,False,44,4,RING,LL128,21,20,
gh200,diagnostic,Ring_LL128,0,4,2031616,False,44,4,RING,LL128,21,20,
gh200,diagnostic,Ring_LL128,0,4,2064384,False,44,4,RING,LL128,21,20,
gh200,diagnostic,Ring_LL128,0,4,2097152,False,44,4,RING,LL128,22,20,
gh200,diagnostic,Ring_LL128,0,4,2129920,False,44,4,RING,LL128,22,20,
gh200,diagnostic,Ring_LL128,0,4,2162688,False,44,4,RING,LL128,22,20,
gh200,diagnostic,Ring_LL128,0,4,2195456,False,44,4,RING,LL128,23,20,
gh200,diagnostic,Ring_LL128,0,4,2228224,False,44,4,RING,LL128,23,20,
gh200,diagnostic,Ring_LL128,0,4,2260992,False,44,4,RING,LL128,23,20,
gh200,diagnostic,Ring_LL128,0,4,2293760,False,44,4,RING,LL128,24,20,
gh200,diagnostic,Ring_LL128,0,4,2326528,False,44,4,RING,LL128,24,20,
gh200,diagnostic,Ring_LL128,0,4,2359296,False,44,4,RING,LL128,24,20,
gh200,diagnostic,Ring_LL128,0,4,2392064,False,44,4,RING,LL128,21,20,
gh200,diagnostic,Ring_LL128,0,4,2424832,False,44,4,RING,LL128,22,20,
gh200,diagnostic,Ring_LL128,0,4,2457600,False,44,4,RING,LL128,22,20,
gh200,diagnostic,Ring_LL128,0,4,2490368,False,44,4,RING,LL128,22,20,
gh200,diagnostic,Ring_LL128,0,4,2523136,False,44,4,RING,LL128,22,20,
gh200,diagnostic,Ring_LL128,0,4,2555904,False,44,4,RING,LL128,23,20,
gh200,diagnostic,Ring_LL128,0,4,2588672,False,44,4,RING,LL128,23,20,
gh200,diagnostic,Ring_LL128,0,4,2621440,False,44,4,RING,LL128,23,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,524288,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,557056,False,44,4,RING,LL128,12,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,589824,False,44,4,RING,LL128,12,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,622592,False,44,4,RING,LL128,13,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,655360,False,44,4,RING,LL128,14,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,688128,False,44,4,RING,LL128,14,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,720896,False,44,4,RING,LL128,15,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,753664,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,786432,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,819200,False,44,4,RING,LL128,13,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,851968,False,44,4,RING,LL128,13,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,884736,False,44,4,RING,LL128,14,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,917504,False,44,4,RING,LL128,14,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,950272,False,44,4,RING,LL128,15,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,983040,False,44,4,RING,LL128,15,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1015808,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1048576,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1081344,False,44,4,RING,LL128,14,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1114112,False,44,4,RING,LL128,14,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1146880,False,44,4,RING,LL128,14,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1179648,False,44,4,RING,LL128,15,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1212416,False,44,4,RING,LL128,15,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1245184,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1277952,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1310720,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1343488,False,44,4,RING,LL128,14,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1376256,False,44,4,RING,LL128,14,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1409024,False,44,4,RING,LL128,15,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1441792,False,44,4,RING,LL128,15,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1474560,False,44,4,RING,LL128,15,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1507328,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1540096,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1572864,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1605632,False,44,4,RING,LL128,14,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1638400,False,44,4,RING,LL128,15,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1671168,False,44,4,RING,LL128,15,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1703936,False,44,4,RING,LL128,15,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1736704,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1769472,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1802240,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1835008,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1867776,False,44,4,RING,LL128,15,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1900544,False,44,4,RING,LL128,15,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1933312,False,44,4,RING,LL128,15,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1966080,False,44,4,RING,LL128,15,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,1998848,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,2031616,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,2064384,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,2097152,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,2129920,False,44,4,RING,LL128,15,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,2162688,False,44,4,RING,LL128,15,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,2195456,False,44,4,RING,LL128,15,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,2228224,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,2260992,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,2293760,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,2326528,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,2359296,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,2392064,False,44,4,RING,LL128,15,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,2424832,False,44,4,RING,LL128,15,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,2457600,False,44,4,RING,LL128,15,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,2490368,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,2523136,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,2555904,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,2588672,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta16,0,4,2621440,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta24,0,4,524288,False,44,4,RING,LL128,16,20,
gh200,diagnostic,Ring_LL128_cta24,0,4,557056,False,44,4,RING,LL128,17,20,
gh200,diagnostic,Ring_LL128_cta24,0,4,589824,False,44,4,RING,LL128,18,20,
gh200,diagnostic,Ring_LL128_cta24,0,4,622592,False,44,4,RING,LL128,19,20,
gh200,diagnostic,Ring_LL128_cta24,0,4,655360,False,44,4,RING,LL128,20,20,
gh200,diagnostic,Ring_LL128_cta24,0,4,688128,False,44,4,RING,LL128,21,20,
gh200,diagnostic,Ring_LL128_cta24,0,4,720896,False,44,4,RING,LL128,22,20,
gh200,diagnostic,Ring_LL128_cta24,0,4,753664,False,44,4,RING,LL128,23,20,
gh200,diagnostic,Ring_LL128_cta24,0,4,786432,False,44,4,RING,LL128,24,20,
gh200,diagnostic,Ring_LL128_cta24,0,4,819200,False,44,4,RING,LL128,17,20,
gh200,diagnostic,Ring_LL128_cta24,0,4,851968,False,44,4,RING,LL128,18,20,
gh200,diagnostic,Ring_LL128_cta24,0,4,884736,False,44,4,RING,LL128,18,20,
gh200,diagnostic,Ring_LL128_cta24,0,4,917504,False,44,4,RING,LL128,19,20,
gh200,diagnostic,Ring_LL128_cta24,0,4,950272,False,44,4,RING,LL128,20,20,
gh200,diagnostic,Ring_LL128_cta24,0,4,983040,False,44,4,RING,LL128,20,20,
gh200,diagnostic,Ring_LL128_cta24,0,4,1015808,False,44,4,RING,LL128,21,20,
gh200,diagnostic,Ring_LL128_cta24,0,4,1048576,False,44,4,RING,LL128,22,20,
gh200,diagnostic,Ring_LL128_cta24,0,4,1081344,False,44,4,RING,LL128,22,20,
gh200,diagnostic,Ring_LL128_cta24,0,4,1114112,False,44,4,RING,LL128,23,20,
gh200,diagnostic,Ring_LL128_cta24,0,4,1146880,False,44,4,RING,LL128,24,20,
gh200,diagnostic,Ring_LL128_cta24,0,4,1179648,False,44,4,RING,LL128,24,20,
gh200,diagnostic,Ring_LL128_cta24,0,4,1212416,False,44,4,RING,LL128,19,20,
gh200,diagnostic,Ring_LL128_cta24,0,4,1245184,False,44,4,RING,LL128,19,20,
